,PlayerName,Gameweek,Year,PointsGameweek,TopSixOpposition,Cost,TransfersOutRound,PriceFallRound,LastSeasonPoints,ValueForm,Form,Bonus,SelectedByPercent,TransfersInRound,PriceRiseRound,PointsNextWeek1,PointsNextWeek1_classify,CumuPoints3Weeks,WeightAvgPoints3Weeks,YellowCards,GoalsConceded,Saves,GoalsScored,PenaltiesMissed,CleanSheets,Assists,OwnGoals,PenaltiesSaved,DreamteamCount,MinutesPlayed,RedCards,BPS,DEF,FWD,GLK,MID
0,Adam Smith,1,2017,1.0,True,5.0,5129,0,1,0.2,1.0,0,1.1,403,0,1.0,False,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1,0,0,0
1,Adam Smith,2,2017,1.0,True,5.0,6713,0,2,0.2,1.0,0,0.9,133,0,0.0,False,3.0,0.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,14.0,1,0,0,0
2,Adam Smith,3,2017,0.0,False,4.9,4907,1,2,0.1,0.7,0,0.8,332,-1,1.0,False,4.0,1.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,1,0,0,0
3,Adam Smith,4,2017,1.0,False,4.9,2732,0,3,0.1,0.7,0,0.7,384,0,2.0,False,9.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,1,0,0,0
4,Adam Smith,5,2017,2.0,False,4.9,3172,0,5,0.2,1.0,0,0.6,140,0,1.0,False,8.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,17.0,1,0,0,0
5,Adam Smith,6,2017,1.0,True,4.9,2380,0,6,0.3,1.3,0,0.6,149,0,6.0,True,9.0,3.6999999999999997,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,14.0,1,0,0,0
6,Adam Smith,7,2017,6.0,False,4.8,1712,1,12,0.6,3.0,0,0.6,387,-1,1.0,False,4.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,28.0,1,0,0,0
7,Adam Smith,8,2017,1.0,True,4.8,1027,0,13,0.6,2.7,0,0.5,273,0,2.0,False,4.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,5.0,1,0,0,0
8,Adam Smith,9,2017,2.0,False,4.8,1302,0,15,0.6,3.0,0,0.5,329,0,1.0,False,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,16.0,1,0,0,0
9,Adam Smith,10,2017,1.0,False,4.8,895,0,16,0.3,1.3,0,0.5,226,0,1.0,False,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,12.0,1,0,0,0
10,Adam Smith,11,2017,1.0,False,4.8,944,0,17,0.3,1.3,0,0.5,183,0,1.0,False,7.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,1,0,0,0
11,Adam Smith,12,2017,1.0,False,4.8,772,0,18,0.2,1.0,0,0.5,215,0,6.0,True,7.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,1,0,0,0
12,Adam Smith,13,2017,6.0,False,4.8,404,0,24,0.6,2.7,0,0.5,458,0,0.0,False,1.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,27.0,1,0,0,0
13,Adam Smith,14,2017,0.0,False,4.8,709,0,24,0.4,2.0,0,0.5,232,0,1.0,False,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
14,Adam Smith,15,2017,1.0,True,4.8,2564,0,25,0.4,2.0,0,0.4,72,0,0.0,False,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,9.0,1,0,0,0
15,Adam Smith,16,2017,0.0,True,4.8,549,0,25,0.3,1.6,0,0.4,111,0,2.0,False,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
16,Adam Smith,17,2017,2.0,True,4.8,440,0,27,0.4,1.7,0,0.4,85,0,0.0,False,0.0,-0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,14.0,1,0,0,0
17,Adam Smith,18,2017,0.0,False,4.8,600,0,27,0.3,1.5,0,0.4,136,0,-1.0,False,6.0,1.0000000000000002,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,13.0,1,0,0,0
18,Adam Smith,19,2017,-1.0,False,4.8,413,0,26,0.1,0.3,0,0.4,338,0,1.0,False,13.0,3.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,11.0,1,0,0,0
19,Adam Smith,20,2017,1.0,False,4.8,660,0,27,0.1,0.5,0,0.4,279,0,6.0,True,14.0,5.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,19.0,1,0,0,0
20,Adam Smith,21,2017,6.0,True,4.8,431,0,33,0.3,1.3,1,0.4,789,0,6.0,True,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,30.0,1,0,0,0
21,Adam Smith,22,2017,6.0,False,4.8,773,0,39,0.5,2.4,3,0.4,1128,0,2.0,False,4.0,1.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,29.0,1,0,0,0
22,Adam Smith,23,2017,2.0,True,4.8,545,0,41,0.6,2.8,3,0.4,612,0,2.0,False,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,16.0,1,0,0,0
23,Adam Smith,24,2017,2.0,False,4.8,654,0,43,0.7,3.3,3,0.4,767,0,0.0,False,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,13.0,1,0,0,0
24,Adam Smith,25,2017,0.0,False,4.8,1624,0,43,0.3,1.3,3,0.4,69,0,0.0,False,8.0,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
25,Adam Smith,26,2017,0.0,False,4.8,1282,0,43,0.2,1.0,3,0.4,30,0,1.0,False,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
26,Adam Smith,27,2017,1.0,False,4.8,299,0,44,0.1,0.3,3,0.4,191,0,7.0,True,12.0,4.699999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,1,0,0,0
27,Adam Smith,28,2017,7.0,True,4.8,252,0,51,0.6,2.7,3,0.4,1423,0,2.0,False,5.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,17.0,1,0,0,0
28,Adam Smith,29,2017,2.0,False,4.8,321,0,53,0.7,3.3,3,0.4,968,0,3.0,False,3.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,11.0,1,0,0,0
29,Adam Smith,30,2017,3.0,False,4.8,814,0,56,0.8,4.0,3,2.2,24480,0,0.0,False,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,18.0,1,0,0,0
30,Adam Smith,31,2017,0.0,False,4.8,10330,0,56,0.4,1.7,3,0.7,94,0,0.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,5.0,1,0,0,0
31,Adam Smith,32,2017,0.0,True,4.8,6464,0,56,0.2,1.0,3,0.6,16,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
32,Adam Smith,33,2017,0.0,True,4.8,3795,0,56,0.0,0.0,3,0.5,12,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
33,Adam Smith,34,2017,0.0,False,4.8,1547,0,56,0.0,0.0,3,0.5,26,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
34,Adam Smith,35,2017,0.0,False,4.8,1061,0,56,0.0,0.0,3,0.4,31,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
35,Adam Smith,36,2017,0.0,False,4.8,920,0,56,0.0,0.0,3,0.4,43,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
36,Adam Smith,37,2017,0.0,False,4.8,0,0,56,0.0,0.0,3,0.4,0,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
37,Adrian,5,2016,0.0,False,5.0,12766,0,14,0.2,1.0,2,3.2,1730,0,3.0,False,13.0,3.7,0.0,13.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,450.0,0.0,85.0,0,0,1,0
38,Adrian,6,2016,3.0,False,5.0,6838,0,17,0.3,1.3,2,3.1,1206,0,2.0,False,16.0,4.6,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,21.0,0,0,1,0
39,Adrian,7,2016,2.0,False,5.0,6366,0,19,0.3,1.7,2,2.9,480,0,8.0,True,16.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,12.0,0,0,1,0
40,Adrian,8,2016,8.0,False,5.0,2162,0,27,0.9,4.3,3,2.9,2662,0,6.0,True,10.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,29.0,0,0,1,0
41,Adrian,9,2016,6.0,False,5.0,2650,0,33,1.1,5.3,3,2.8,860,0,2.0,False,4.0,1.6,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,24.0,0,0,1,0
42,Adrian,10,2016,2.0,True,5.0,3589,0,35,1.1,5.3,3,2.8,1628,0,2.0,False,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,18.0,0,0,1,0
43,Adrian,11,2016,2.0,True,5.0,4308,0,37,0.7,3.3,3,2.7,956,0,0.0,False,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,9.0,0,0,1,0
44,Adrian,12,2016,0.0,True,4.9,5249,1,37,0.3,1.3,3,2.5,197,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
45,Adrian,13,2016,0.0,True,4.9,4812,0,37,0.1,0.7,3,2.4,423,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
46,Adrian,14,2016,0.0,False,4.9,4427,0,37,0.0,0.0,3,2.3,203,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
47,Adrian,15,2016,0.0,False,4.8,2799,1,37,0.0,0.0,3,2.2,434,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
48,Adrian,16,2016,0.0,False,4.8,3360,0,37,0.0,0.0,3,2.2,612,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
49,Adrian,17,2016,0.0,False,4.8,3578,0,37,0.0,0.0,3,2.1,156,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
50,Adrian,18,2016,0.0,True,4.7,2606,1,37,0.0,0.0,3,2.0,199,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
51,Adrian,19,2016,0.0,False,4.7,2245,0,37,0.0,0.0,3,2.0,136,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
52,Adrian,20,2016,0.0,False,4.7,3448,0,37,0.0,0.0,3,1.9,389,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
53,Adrian,21,2016,0.0,True,4.7,1892,0,37,0.0,0.0,3,1.8,88,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
54,Adrian,22,2016,0.0,False,4.7,1384,0,37,0.0,0.0,3,1.8,71,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
55,Adrian,23,2016,0.0,False,4.6,936,1,37,0.0,0.0,3,1.8,46,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
56,Adrian,24,2016,0.0,False,4.6,1043,0,37,0.0,0.0,3,1.7,94,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
57,Adrian,25,2016,0.0,True,4.6,1134,0,37,0.0,0.0,3,1.7,96,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
58,Adrian,26,2016,0.0,False,4.6,516,0,37,0.0,0.0,3,1.7,32,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
59,Adrian,27,2016,0.0,False,4.6,592,0,37,0.0,0.0,3,1.7,223,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
60,Adrian,28,2016,0.0,False,4.6,372,0,37,0.0,0.0,3,1.7,36,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
61,Adrian,29,2016,0.0,True,4.6,431,0,37,0.0,0.0,3,1.7,43,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
62,Adrian,30,2016,0.0,False,4.6,203,0,37,0.0,0.0,3,1.6,12,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
63,Adrian,31,2016,0.0,False,4.6,259,0,37,0.0,0.0,3,1.6,47,0,0.0,False,6.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
64,Adrian,32,2016,0.0,False,4.6,371,0,37,0.0,0.0,3,1.6,61,0,0.0,False,13.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
65,Adrian,33,2016,0.0,False,4.6,354,0,37,0.0,0.0,3,1.6,30,0,6.0,True,23.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
66,Adrian,34,2016,6.0,True,4.6,141,0,43,0.3,1.2,3,1.6,160,0,7.0,True,19.0,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,20.0,0,0,1,0
67,Adrian,35,2016,7.0,True,4.6,92,0,50,0.6,2.6,3,1.6,118,0,10.0,True,12.0,5.6,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,30.0,0,0,1,0
68,Adrian,36,2016,10.0,False,4.6,341,0,60,1.3,5.8,6,1.6,1354,0,2.0,False,2.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,31.0,0,0,1,0
69,Adrian,37,2016,2.0,False,4.6,0,0,64,0.0,0.0,6,1.7,0,0,0.0,False,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,32.0,0,0,1,0
70,Adrian,1,2017,0.0,False,4.5,2233,0,0,0.0,0.0,0,0.6,218,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
71,Adrian,2,2017,0.0,False,4.5,2167,0,0,0.0,0.0,0,0.5,146,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
72,Adrian,3,2017,0.0,False,4.5,1758,0,0,0.0,0.0,0,0.5,134,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
73,Adrian,4,2017,0.0,True,4.4,1045,1,0,0.0,0.0,0,0.4,149,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
74,Adrian,5,2017,0.0,False,4.4,1191,0,0,0.0,0.0,0,0.4,208,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
75,Adrian,6,2017,0.0,False,4.4,974,0,0,0.0,0.0,0,0.4,220,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
76,Adrian,7,2017,0.0,False,4.4,751,0,0,0.0,0.0,0,0.4,155,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
77,Adrian,8,2017,0.0,False,4.4,635,0,0,0.0,0.0,0,0.4,76,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
78,Adrian,9,2017,0.0,True,4.4,586,0,0,0.0,0.0,0,0.4,122,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
79,Adrian,10,2017,0.0,False,4.4,492,0,0,0.0,0.0,0,0.4,60,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
80,Adrian,11,2017,0.0,False,4.3,453,1,0,0.0,0.0,0,0.4,91,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
81,Adrian,12,2017,0.0,False,4.3,279,0,0,0.0,0.0,0,0.4,84,0,0.0,False,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
82,Adrian,13,2017,0.0,True,4.3,264,0,0,0.0,0.0,0,0.3,62,0,0.0,False,7.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
83,Adrian,14,2017,0.0,True,4.3,260,0,0,0.0,0.0,0,0.3,164,0,2.0,False,15.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
84,Adrian,15,2017,2.0,True,4.3,341,0,2,0.1,0.5,0,0.4,1095,0,5.0,True,19.0,6.1000000000000005,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,16.0,0,0,1,0
85,Adrian,16,2017,5.0,False,4.3,462,0,7,0.3,1.4,0,0.5,8776,0,8.0,True,15.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,23.0,0,0,1,0
86,Adrian,17,2017,8.0,False,4.3,670,0,15,0.6,2.5,1,0.8,14636,0,6.0,True,10.0,3.9,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,28.0,0,0,1,0
87,Adrian,18,2017,6.0,False,4.3,1794,0,21,0.8,3.5,1,1.3,28441,0,1.0,False,4.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,20.0,0,0,1,0
88,Adrian,19,2017,1.0,False,4.3,3338,0,22,0.9,3.7,1,1.4,9599,0,3.0,False,9.0,2.7,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,11.0,0,0,1,0
89,Adrian,20,2017,3.0,True,4.3,6453,0,25,1.0,4.2,1,1.6,12338,0,0.0,False,8.0,2.1999999999999997,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,23.0,0,0,1,0
90,Adrian,21,2017,0.0,True,4.3,6894,0,25,1.0,4.2,1,2.7,68200,0,6.0,True,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
91,Adrian,22,2017,6.0,False,4.3,11738,0,31,0.7,3.2,1,3.3,44111,0,2.0,False,6.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,35.0,0,0,1,0
92,Adrian,23,2017,2.0,False,4.4,6165,-1,33,0.5,2.4,1,3.6,22116,1,2.0,False,5.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,0,0,1,0
93,Adrian,24,2017,2.0,False,4.4,7723,0,35,0.6,2.5,1,3.8,14915,0,2.0,False,10.0,2.7,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,13.0,0,0,1,0
94,Adrian,25,2017,2.0,False,4.4,6774,0,37,0.6,2.5,1,3.7,4201,0,1.0,False,10.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,12.0,0,0,1,0
95,Adrian,26,2017,1.0,True,4.4,8664,0,38,0.4,1.8,1,3.6,2809,0,7.0,True,10.0,4.3,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,12.0,0,0,1,0
96,Adrian,27,2017,7.0,False,4.4,9290,0,45,0.7,3.3,1,3.5,5203,0,2.0,False,3.0,1.3,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,30.0,0,0,1,0
97,Adrian,28,2017,2.0,False,4.4,3197,0,47,0.7,3.3,1,3.5,3579,0,1.0,False,1.0,0.5,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,28.0,0,0,1,0
98,Adrian,29,2017,1.0,False,4.4,8563,0,48,0.7,3.3,1,3.0,2737,0,0.0,False,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,15.0,0,0,1,0
99,Adrian,30,2017,0.0,True,4.3,18319,1,48,0.2,1.0,1,2.2,361,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
100,Adrian,31,2017,0.0,True,4.3,12934,0,48,0.1,0.5,1,2.5,1778,0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
101,Adrian,32,2017,0.0,False,4.2,14082,1,48,0.0,0.0,1,2.2,392,-1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
102,Adrian,33,2017,0.0,True,4.1,12963,1,48,0.0,0.0,1,1.9,527,-1,0.0,False,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
103,Adrian,34,2017,0.0,True,4.1,6215,0,48,0.0,0.0,1,1.9,621,0,0.0,False,5.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
104,Adrian,35,2017,0.0,False,4.1,6253,0,48,0.0,0.0,1,1.8,2464,0,1.0,False,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
105,Adrian,36,2017,1.0,True,4.0,6209,1,49,0.1,0.3,1,1.8,5868,-1,4.0,True,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,16.0,0,0,1,0
106,Adrian,37,2017,4.0,False,4.0,0,0,72,0.0,0.0,5,2.4,0,0,0.0,False,0.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,270.0,0.0,82.0,0,0,1,0
107,Andre Ayew,25,2017,0.0,False,6.8,782,0,47,0.1,0.5,2,1.0,983,0,0.0,False,1.0,0.2,2.0,25.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,886.0,0.0,161.0,0,0,0,1
108,Andre Ayew,26,2017,0.0,False,6.8,769,0,47,0.0,0.3,2,1.0,1138,0,0.0,False,10.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
109,Andre Ayew,27,2017,0.0,False,6.8,797,0,47,0.0,0.0,2,1.0,938,0,1.0,False,12.0,3.5999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,-2.0,0,0,0,1
110,Andre Ayew,28,2017,1.0,False,6.8,642,0,48,0.0,0.3,2,1.0,287,0,9.0,True,11.0,5.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0,0,0,1
111,Andre Ayew,29,2017,9.0,True,6.8,468,0,57,0.5,3.3,2,1.0,3581,0,2.0,False,4.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,77.0,0.0,29.0,0,0,0,1
